2017-02-23 17:40:37,536 [Thread-85:24180] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:40:37,540 [Thread-86:22560] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:40:37,546 [Thread-87:19332] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:40:37,548 [Thread-88:23836] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:40:37,552 [Thread-89:23360] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:41:00,290 [Thread-91:24420] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:41:00,322 [Thread-92:24424] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:41:00,338 [Thread-93:24428] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:41:00,355 [Thread-94:24448] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:41:00,372 [Thread-95:24432] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:41:00,391 [Thread-96:24416] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:41:00,490 [Thread-97:24168] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:41:00,517 [Thread-98:24404] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:41:00,522 [Thread-99:21908] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:41:00,529 [Thread-100:20604] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:41:00,536 [Thread-101:24008] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:41:00,556 [Thread-102:23964] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:41:56,471 [Thread-104:22804] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:41:56,520 [Thread-106:24172] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:41:56,520 [Thread-105:21416] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:41:56,523 [Thread-107:24412] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:41:56,526 [Thread-108:23992] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:41:56,539 [Thread-109:23884] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:43:10,783 [Thread-111:23656] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:43:10,788 [Thread-112:24268] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:43:10,789 [Thread-113:22312] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:43:10,790 [Thread-114:20572] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:43:10,792 [Thread-115:11564] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:43:10,802 [Thread-116:23560] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:44:00,177 [Thread-118:23652] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
